freq_ghz,S21_dB,S11_dB
2.060000,-0.560414,-9.169950
2.065000,-0.574128,-9.071658
2.070000,-0.588368,-8.972219
2.075000,-0.603125,-8.871842
2.080000,-0.618393,-8.770727
2.085000,-0.634162,-8.669062
2.090000,-0.650425,-8.567022
2.095000,-0.667173,-8.464772
2.100000,-0.684397,-8.362465
2.105000,-0.702088,-8.260241
2.110000,-0.720237,-8.158233
2.115000,-0.738833,-8.056561
2.120000,-0.757867,-7.955336
2.125000,-0.777330,-7.854659
2.130000,-0.797210,-7.754624
2.135000,-0.817498,-7.655313
2.140000,-0.838184,-7.556805
2.145000,-0.859256,-7.459166
2.150000,-0.880703,-7.362459
2.155000,-0.902516,-7.266739
2.160000,-0.924683,-7.172056
2.165000,-0.947193,-7.078452
2.170000,-0.970034,-6.985965
2.175000,-0.993197,-6.894628
2.180000,-1.016669,-6.804471
2.185000,-1.040439,-6.715517
2.190000,-1.064495,-6.627787
2.195000,-1.088828,-6.541297
2.200000,-1.113424,-6.456062
2.205000,-1.138273,-6.372092
2.210000,-1.163363,-6.289394
2.215000,-1.188684,-6.207974
2.220000,-1.214223,-6.127835
2.225000,-1.239969,-6.048978
2.230000,-1.265912,-5.971401
2.235000,-1.292039,-5.895102
2.240000,-1.318340,-5.820077
2.245000,-1.344803,-5.746320
2.250000,-1.371418,-5.673823
2.255000,-1.398174,-5.602579
2.260000,-1.425059,-5.532577
2.265000,-1.452063,-5.463809
2.270000,-1.479175,-5.396263
2.275000,-1.506385,-5.329927
2.280000,-1.533682,-5.264788
2.285000,-1.561055,-5.200835
2.290000,-1.588494,-5.138053
2.295000,-1.615989,-5.076429
2.300000,-1.643530,-5.015948
2.305000,-1.671107,-4.956596
2.310000,-1.698709,-4.898358
2.315000,-1.726328,-4.841219
2.320000,-1.753954,-4.785164
2.325000,-1.781576,-4.730178
2.330000,-1.809186,-4.676246
2.335000,-1.836775,-4.623351
2.340000,-1.864333,-4.571480
2.345000,-1.891851,-4.520616
2.350000,-1.919320,-4.470743
2.355000,-1.946732,-4.421848
2.360000,-1.974078,-4.373914
2.365000,-2.001350,-4.326927
2.370000,-2.028539,-4.280871
2.375000,-2.055636,-4.235732
2.380000,-2.082635,-4.191495
