freq_ghz,S21_dB,S11_dB
5.385000,-27.022442,-0.008630
5.390000,-27.357007,-0.007989
5.395000,-27.708321,-0.007368
5.400000,-28.078172,-0.006766
5.405000,-28.468629,-0.006184
5.410000,-28.882099,-0.005622
5.415000,-29.321410,-0.005081
5.420000,-29.789911,-0.004561
5.425000,-30.291609,-0.004063
5.430000,-30.831357,-0.003588
5.435000,-31.415103,-0.003137
5.440000,-32.050251,-0.002710
5.445000,-32.746175,-0.002309
5.450000,-33.514987,-0.001934
5.455000,-34.372715,-0.001588
5.460000,-35.341198,-0.001270
5.465000,-36.451285,-0.000984
5.470000,-37.748580,-0.000730
5.475000,-39.304671,-0.000510
5.480000,-41.241598,-0.000327
5.485000,-43.794267,-0.000182
5.490000,-47.514805,-0.000077
5.495000,-54.366260,-0.000016
5.500000,-67.288712,-0.000001
5.505000,-50.972444,-0.000035
5.510000,-45.555159,-0.000121
5.515000,-42.182406,-0.000263
5.520000,-39.710611,-0.000465
5.525000,-37.748181,-0.000730
5.530000,-36.113418,-0.001063
5.535000,-34.707023,-0.001470
5.540000,-33.468755,-0.001955
5.545000,-32.359303,-0.002524
5.550000,-31.351592,-0.003183
5.555000,-30.426181,-0.003939
5.560000,-29.568640,-0.004799
5.565000,-28.767970,-0.005771
5.570000,-28.015596,-0.006864
5.575000,-27.304710,-0.008086
5.580000,-26.629818,-0.009446
5.585000,-25.986431,-0.010957
5.590000,-25.370839,-0.012628
5.595000,-24.779944,-0.014471
5.600000,-24.211143,-0.016500
5.605000,-23.662234,-0.018728
5.610000,-23.131343,-0.021169
5.615000,-22.616874,-0.023838
5.620000,-22.117465,-0.026753
5.625000,-21.631953,-0.029928
5.630000,-21.159350,-0.033382
5.635000,-20.698819,-0.037132
5.640000,-20.249662,-0.041197
5.645000,-19.811302,-0.045596
5.650000,-19.383274,-0.050346
5.655000,-18.965217,-0.055466
5.660000,-18.556865,-0.060973
5.665000,-18.158045,-0.066883
5.670000,-17.768668,-0.073210
5.675000,-17.388725,-0.079965
5.680000,-17.018287,-0.087157
5.685000,-16.657496,-0.094790
5.690000,-16.306566,-0.102863
5.695000,-15.965772,-0.111368
5.700000,-15.635450,-0.120292
5.705000,-15.315988,-0.129613
5.710000,-15.007820,-0.139299
5.715000,-14.711413,-0.149309
5.720000,-14.427263,-0.159592
5.725000,-14.155879,-0.170088
5.730000,-13.897770,-0.180722
5.735000,-13.653433,-0.191415
5.740000,-13.423338,-0.202076
5.745000,-13.207912,-0.212608
5.750000,-13.007524,-0.222910
5.755000,-12.822471,-0.232878
5.760000,-12.652970,-0.242411
5.765000,-12.499141,-0.251409
5.770000,-12.361003,-0.259782
5.775000,-12.238471,-0.267449
5.780000,-12.131350,-0.274343
5.785000,-12.039344,-0.280411
5.790000,-11.962054,-0.285615
5.795000,-11.898992,-0.289935
5.800000,-11.849589,-0.293367
5.805000,-11.813206,-0.295921
5.810000,-11.789150,-0.297622
5.815000,-11.776686,-0.298507
5.820000,-11.775053,-0.298623
5.825000,-11.783472,-0.298025
5.830000,-11.801165,-0.296770
5.835000,-11.827360,-0.294924
5.840000,-11.861303,-0.292549
5.845000,-11.902262,-0.289709
5.850000,-11.949540,-0.286466
5.855000,-12.002471,-0.282881
5.860000,-12.060430,-0.279007
5.865000,-12.122831,-0.274898
5.870000,-12.189129,-0.270601
5.875000,-12.258820,-0.266159
5.880000,-12.331441,-0.261610
5.885000,-12.406568,-0.256988
5.890000,-12.483814,-0.252323
5.895000,-12.562827,-0.247642
5.900000,-12.643291,-0.242966
5.905000,-12.724920,-0.238316
5.910000,-12.807456,-0.233706
5.915000,-12.890669,-0.229152
5.920000,-12.974355,-0.224664
5.925000,-13.058329,-0.220250
5.930000,-13.142431,-0.215919
5.935000,-13.226517,-0.211677
5.940000,-13.310460,-0.207526
5.945000,-13.394150,-0.203471
5.950000,-13.477489,-0.199514
5.955000,-13.560393,-0.195655
5.960000,-13.642789,-0.191895
5.965000,-13.724614,-0.188235
5.970000,-13.805813,-0.184673
5.975000,-13.886339,-0.181209
