freq_ghz,S21_dB,S11_dB
2.975000,-3.144240,-2.880368
2.980000,-3.125467,-2.898108
2.985000,-3.106092,-2.916575
2.990000,-3.086112,-2.935788
2.995000,-3.065525,-2.955769
3.000000,-3.044326,-2.976538
3.005000,-3.022515,-2.998119
3.010000,-3.000089,-3.020535
3.015000,-2.977045,-3.043811
3.020000,-2.953381,-3.067974
3.025000,-2.929096,-3.093051
3.030000,-2.904187,-3.119071
3.035000,-2.878652,-3.146063
3.040000,-2.852491,-3.174060
3.045000,-2.825702,-3.203094
3.050000,-2.798283,-3.233201
3.055000,-2.770234,-3.264416
3.060000,-2.741555,-3.296778
3.065000,-2.712244,-3.330328
3.070000,-2.682303,-3.365107
3.075000,-2.651730,-3.401161
3.080000,-2.620527,-3.438535
3.085000,-2.588694,-3.477279
3.090000,-2.556233,-3.517444
3.095000,-2.523145,-3.559085
3.100000,-2.489433,-3.602259
3.105000,-2.455099,-3.647027
3.110000,-2.420146,-3.693451
3.115000,-2.384578,-3.741599
3.120000,-2.348398,-3.791542
3.125000,-2.311612,-3.843353
3.130000,-2.274225,-3.897113
3.135000,-2.236243,-3.952903
3.140000,-2.197672,-4.010811
3.145000,-2.158521,-4.070931
3.150000,-2.118798,-4.133361
3.155000,-2.078511,-4.198205
3.160000,-2.037672,-4.265573
3.165000,-1.996291,-4.335582
3.170000,-1.954381,-4.408357
3.175000,-1.911955,-4.484028
3.180000,-1.869027,-4.562737
3.185000,-1.825614,-4.644632
3.190000,-1.781732,-4.729871
3.195000,-1.737400,-4.818623
3.200000,-1.692638,-4.911069
3.205000,-1.647467,-5.007401
3.210000,-1.601911,-5.107823
3.215000,-1.555995,-5.212556
3.220000,-1.509745,-5.321834
3.225000,-1.463190,-5.435910
3.230000,-1.416361,-5.555054
3.235000,-1.369291,-5.679558
3.240000,-1.322014,-5.809733
3.245000,-1.274569,-5.945919
3.250000,-1.226995,-6.088479
3.255000,-1.179334,-6.237808
3.260000,-1.131631,-6.394332
3.265000,-1.083933,-6.558517
3.270000,-1.036293,-6.730867
3.275000,-0.988762,-6.911932
3.280000,-0.941397,-7.102315
3.285000,-0.894258,-7.302676
3.290000,-0.847407,-7.513740
3.295000,-0.800910,-7.736308
3.300000,-0.754837,-7.971265
3.305000,-0.709260,-8.219594
3.310000,-0.664255,-8.482391
3.315000,-0.619901,-8.760885
3.320000,-0.576281,-9.056455
3.325000,-0.533481,-9.370662
3.330000,-0.491591,-9.705281
3.335000,-0.450703,-10.062343
3.340000,-0.410913,-10.444184
3.345000,-0.372319,-10.853517
3.350000,-0.335024,-11.293513
3.355000,-0.299132,-11.767917
3.360000,-0.264750,-12.281188
3.365000,-0.231986,-12.838705
3.370000,-0.200951,-13.447029
3.375000,-0.171758,-14.114277
3.380000,-0.144519,-14.850649
3.385000,-0.119349,-15.669180
3.390000,-0.096363,-16.586853
3.395000,-0.075672,-17.626245
3.400000,-0.057392,-18.817987
3.405000,-0.041633,-20.204280
3.410000,-0.028504,-21.842998
3.415000,-0.018113,-23.807043
3.420000,-0.010562,-26.145691
3.425000,-0.005951,-28.634976
3.430000,-0.004374,-29.970871
3.435000,-0.005922,-28.656457
3.440000,-0.010676,-26.099227
3.445000,-0.018713,-23.665666
3.450000,-0.030104,-21.606619
3.455000,-0.044910,-19.876884
3.460000,-0.063183,-18.403385
3.465000,-0.084969,-17.127635
3.470000,-0.110304,-16.006969
3.475000,-0.139213,-15.010468
3.480000,-0.171713,-14.115387
3.485000,-0.207811,-13.304656
3.490000,-0.247503,-12.565202
3.495000,-0.290777,-11.886819
3.500000,-0.337610,-11.261400
3.505000,-0.387970,-10.682404
3.510000,-0.441815,-10.144474
3.515000,-0.499095,-9.643171
3.520000,-0.559750,-9.174769
3.525000,-0.623715,-8.736109
3.530000,-0.690913,-8.324486
3.535000,-0.761264,-7.937563
3.540000,-0.834680,-7.573302
3.545000,-0.911066,-7.229916
3.550000,-0.990325,-6.905823
3.555000,-1.072352,-6.599617
3.560000,-1.157042,-6.310036
3.565000,-1.244284,-6.035946
3.570000,-1.333965,-5.776321
3.575000,-1.425972,-5.530228
3.580000,-1.520188,-5.296815
3.585000,-1.616497,-5.075300
3.590000,-1.714784,-4.864966
3.595000,-1.814931,-4.665150
3.600000,-1.916825,-4.475238
3.605000,-2.020350,-4.294662
3.610000,-2.125394,-4.122893
3.615000,-2.231847,-3.959438
3.620000,-2.339600,-3.803838
3.625000,-2.448548,-3.655662
3.630000,-2.558587,-3.514508
3.635000,-2.669618,-3.379999
3.640000,-2.781543,-3.251780
3.645000,-2.894267,-3.129518
3.650000,-3.007700,-3.012901
3.655000,-3.121755,-2.901634
3.660000,-3.236346,-2.795440
3.665000,-3.351392,-2.694057
3.670000,-3.466817,-2.597239
3.675000,-3.582545,-2.504753
3.680000,-3.698504,-2.416381
3.685000,-3.814627,-2.331915
3.690000,-3.930849,-2.251159
3.695000,-4.047107,-2.173929
3.700000,-4.163342,-2.100050
3.705000,-4.279499,-2.029356
3.710000,-4.395522,-1.961692
3.715000,-4.511362,-1.896911
3.720000,-4.626970,-1.834871
3.725000,-4.742299,-1.775442
3.730000,-4.857306,-1.718498
3.735000,-4.971950,-1.663920
3.740000,-5.086190,-1.611596
3.745000,-5.199990,-1.561420
3.750000,-5.313313,-1.513292
3.755000,-5.426126,-1.467116
3.760000,-5.538396,-1.422801
3.765000,-5.650093,-1.380263
3.770000,-5.761188,-1.339420
3.775000,-5.871651,-1.300194
3.780000,-5.981458,-1.262513
3.785000,-6.090582,-1.226309
3.790000,-6.198998,-1.191514
3.795000,-6.306683,-1.158066
3.800000,-6.413615,-1.125907
3.805000,-6.519771,-1.094981
3.810000,-6.625131,-1.065234
3.815000,-6.729673,-1.036615
3.820000,-6.833378,-1.009076
3.825000,-6.936226,-0.982572
3.830000,-7.038198,-0.957060
3.835000,-7.139275,-0.932498
3.840000,-7.239438,-0.908847
3.845000,-7.338670,-0.886070
3.850000,-7.436951,-0.864131
3.855000,-7.534263,-0.842998
3.860000,-7.630588,-0.822637
3.865000,-7.725907,-0.803020
3.870000,-7.820201,-0.784116
3.875000,-7.913451,-0.765899
3.880000,-8.005638,-0.748343
3.885000,-8.096742,-0.731422
3.890000,-8.186742,-0.715114
3.895000,-8.275618,-0.699396
3.900000,-8.363347,-0.684247
3.905000,-8.449907,-0.669647
3.910000,-8.535275,-0.655577
3.915000,-8.619426,-0.642018
3.920000,-8.702335,-0.628954
3.925000,-8.783976,-0.616369
3.930000,-8.864320,-0.604247
3.935000,-8.943340,-0.592573
3.940000,-9.021003,-0.581335
3.945000,-9.097277,-0.570519
3.950000,-9.172130,-0.560113
3.955000,-9.245524,-0.550107
3.960000,-9.317422,-0.540488
3.965000,-9.387784,-0.531248
3.970000,-9.456567,-0.522378
3.975000,-9.523725,-0.513868
3.980000,-9.589212,-0.505712
3.985000,-9.652976,-0.497902
3.990000,-9.714962,-0.490432
3.995000,-9.775114,-0.483297
4.000000,-9.833369,-0.476490
4.005000,-9.889662,-0.470009
4.010000,-9.943924,-0.463850
4.015000,-9.996080,-0.458011
4.020000,-10.046049,-0.452488
4.025000,-10.093747,-0.447282
4.030000,-10.139082,-0.442393
4.035000,-10.181957,-0.437820
4.040000,-10.222267,-0.433566
4.045000,-10.259899,-0.429634
4.050000,-10.294734,-0.426028
4.055000,-10.326641,-0.422753
4.060000,-10.355483,-0.419815
4.065000,-10.381111,-0.417222
4.070000,-10.403364,-0.414985
4.075000,-10.422070,-0.413113
4.080000,-10.437046,-0.411622
4.085000,-10.448092,-0.410525
4.090000,-10.454996,-0.409841
4.095000,-10.457529,-0.409591
4.100000,-10.455449,-0.409796
4.105000,-10.448493,-0.410485
4.110000,-10.436384,-0.411688
4.115000,-10.418826,-0.413437
4.120000,-10.395507,-0.415773
4.125000,-10.366101,-0.418739
4.130000,-10.330267,-0.422382
4.135000,-10.287659,-0.426758
4.140000,-10.237925,-0.431926
4.145000,-10.180727,-0.437951
4.150000,-10.115749,-0.444902
4.155000,-10.042722,-0.452854
4.160000,-9.961459,-0.461878
4.165000,-9.871899,-0.472044
4.170000,-9.774176,-0.483407
4.175000,-9.668714,-0.495994
4.180000,-9.556362,-0.509786
4.185000,-9.438575,-0.524683
4.190000,-9.317676,-0.540455
4.195000,-9.197189,-0.556675
4.200000,-9.082284,-0.572628
4.210000,-8.901411,-0.598737
4.220000,-8.870214,-0.603368
4.230000,-9.136254,-0.565075
4.240000,-9.867387,-0.472563
4.250000,-11.164571,-0.345533
