freq_ghz,S21_dB,S11_dB
5.715000,-29.913097,-0.004434
5.720000,-29.822846,-0.004527
5.725000,-29.727798,-0.004627
5.730000,-29.628673,-0.004734
5.735000,-29.526090,-0.004848
5.740000,-29.420585,-0.004967
5.745000,-29.312627,-0.005092
5.750000,-29.202622,-0.005223
5.755000,-29.090929,-0.005359
5.760000,-28.977863,-0.005501
5.765000,-28.863704,-0.005647
5.770000,-28.748699,-0.005799
5.775000,-28.633071,-0.005956
5.780000,-28.517017,-0.006117
5.785000,-28.400717,-0.006283
5.790000,-28.284332,-0.006454
5.795000,-28.168008,-0.006630
5.800000,-28.051877,-0.006809
5.805000,-27.936062,-0.006994
5.810000,-27.820674,-0.007182
5.815000,-27.705815,-0.007375
5.820000,-27.591581,-0.007571
5.825000,-27.478058,-0.007772
5.830000,-27.365329,-0.007976
5.835000,-27.253469,-0.008185
5.840000,-27.142551,-0.008397
5.845000,-27.032641,-0.008612
5.850000,-26.923802,-0.008831
5.855000,-26.816094,-0.009053
5.860000,-26.709573,-0.009277
5.865000,-26.604292,-0.009505
5.870000,-26.500302,-0.009736
5.875000,-26.397651,-0.009969
5.880000,-26.296386,-0.010204
5.885000,-26.196549,-0.010441
5.890000,-26.098183,-0.010681
5.895000,-26.001327,-0.010922
5.900000,-25.906020,-0.011164
5.905000,-25.812296,-0.011408
5.910000,-25.720191,-0.011653
5.915000,-25.629736,-0.011898
5.920000,-25.540963,-0.012144
5.925000,-25.453902,-0.012390
5.930000,-25.368578,-0.012636
5.935000,-25.285019,-0.012881
5.940000,-25.203248,-0.013127
5.945000,-25.123287,-0.013371
5.950000,-25.045158,-0.013614
5.955000,-24.968879,-0.013855
5.960000,-24.894467,-0.014095
5.965000,-24.821938,-0.014332
5.970000,-24.751305,-0.014568
5.975000,-24.682581,-0.014800
5.980000,-24.615774,-0.015030
5.985000,-24.550894,-0.015257
5.990000,-24.487947,-0.015480
5.995000,-24.426937,-0.015699
6.000000,-24.367867,-0.015915
6.005000,-24.310737,-0.016126
6.010000,-24.255546,-0.016332
6.015000,-24.202292,-0.016534
6.020000,-24.150970,-0.016732
6.025000,-24.101573,-0.016923
6.030000,-24.054092,-0.017110
6.035000,-24.008518,-0.017291
6.040000,-23.964840,-0.017467
6.045000,-23.923042,-0.017636
6.050000,-23.883111,-0.017800
6.055000,-23.845030,-0.017958
6.060000,-23.808780,-0.018109
6.065000,-23.774342,-0.018254
6.070000,-23.741695,-0.018392
6.075000,-23.710816,-0.018525
6.080000,-23.681682,-0.018650
6.085000,-23.654268,-0.018769
6.090000,-23.628548,-0.018882
6.095000,-23.604494,-0.018988
6.100000,-23.582080,-0.019087
6.105000,-23.561275,-0.019180
6.110000,-23.542051,-0.019266
6.115000,-23.524376,-0.019346
6.120000,-23.508220,-0.019419
6.125000,-23.493551,-0.019486
6.130000,-23.480337,-0.019547
6.135000,-23.468544,-0.019601
6.140000,-23.458141,-0.019650
6.145000,-23.449094,-0.019692
6.150000,-23.441368,-0.019728
6.155000,-23.434932,-0.019759
6.160000,-23.429750,-0.019784
6.165000,-23.425790,-0.019803
6.170000,-23.423017,-0.019817
6.175000,-23.421397,-0.019826
6.180000,-23.420899,-0.019830
6.185000,-23.421487,-0.019828
6.190000,-23.423130,-0.019822
6.195000,-23.425794,-0.019812
6.200000,-23.429448,-0.019796
6.205000,-23.434059,-0.019777
6.210000,-23.439596,-0.019753
6.215000,-23.446028,-0.019725
6.220000,-23.453324,-0.019693
6.225000,-23.461454,-0.019658
6.230000,-23.470390,-0.019619
6.235000,-23.480101,-0.019576
6.240000,-23.490559,-0.019531
6.245000,-23.501738,-0.019482
6.250000,-23.513609,-0.019430
6.255000,-23.526146,-0.019375
6.260000,-23.539324,-0.019318
6.265000,-23.553117,-0.019258
6.270000,-23.567501,-0.019195
6.275000,-23.582452,-0.019131
6.280000,-23.597946,-0.019064
6.285000,-23.613961,-0.018995
6.290000,-23.630476,-0.018924
6.295000,-23.647469,-0.018851
6.300000,-23.664919,-0.018776
6.305000,-23.682807,-0.018700
6.310000,-23.701114,-0.018623
6.315000,-23.719821,-0.018544
6.320000,-23.738910,-0.018463
6.325000,-23.758363,-0.018382
6.330000,-23.778166,-0.018299
6.335000,-23.798300,-0.018215
6.340000,-23.818752,-0.018130
6.345000,-23.839506,-0.018045
6.350000,-23.860548,-0.017958
6.355000,-23.881865,-0.017871
6.360000,-23.903443,-0.017783
6.365000,-23.925271,-0.017695
6.370000,-23.947337,-0.017606
6.375000,-23.969629,-0.017516
6.380000,-23.992138,-0.017426
6.385000,-24.014851,-0.017336
6.390000,-24.037762,-0.017245
6.395000,-24.060859,-0.017154
6.400000,-24.084135,-0.017063
6.405000,-24.107582,-0.016971
6.410000,-24.131192,-0.016879
6.415000,-24.154958,-0.016787
6.420000,-24.178873,-0.016696
6.425000,-24.202933,-0.016603
6.430000,-24.227131,-0.016511
6.435000,-24.251462,-0.016419
6.440000,-24.275921,-0.016327
6.445000,-24.300505,-0.016235
6.450000,-24.325210,-0.016143
6.455000,-24.350032,-0.016051
6.460000,-24.374970,-0.015959
6.465000,-24.400020,-0.015867
6.470000,-24.425181,-0.015775
6.475000,-24.450451,-0.015684
6.480000,-24.475830,-0.015592
6.485000,-24.501317,-0.015500
6.490000,-24.526912,-0.015409
6.495000,-24.552615,-0.015318
6.500000,-24.578428,-0.015227
6.505000,-24.604352,-0.015136
6.510000,-24.630388,-0.015045
6.515000,-24.656540,-0.014954
6.520000,-24.682809,-0.014863
6.525000,-24.709199,-0.014773
6.530000,-24.735714,-0.014682
6.535000,-24.762359,-0.014592
6.540000,-24.789137,-0.014501
6.545000,-24.816055,-0.014411
6.550000,-24.843118,-0.014321
6.555000,-24.870334,-0.014231
6.560000,-24.897708,-0.014140
6.565000,-24.925249,-0.014050
6.570000,-24.952966,-0.013960
6.575000,-24.980866,-0.013869
6.580000,-25.008961,-0.013779
6.585000,-25.037260,-0.013689
6.590000,-25.065774,-0.013598
6.595000,-25.094516,-0.013507
6.600000,-25.123499,-0.013416
6.605000,-25.152735,-0.013325
6.610000,-25.182240,-0.013234
6.615000,-25.212029,-0.013142
6.620000,-25.242119,-0.013050
6.625000,-25.272527,-0.012958
6.630000,-25.303272,-0.012865
6.635000,-25.334374,-0.012772
6.640000,-25.365855,-0.012679
6.645000,-25.397737,-0.012584
6.650000,-25.430045,-0.012490
6.655000,-25.462803,-0.012394
6.660000,-25.496040,-0.012298
6.665000,-25.529784,-0.012202
6.670000,-25.564066,-0.012104
6.675000,-25.598920,-0.012006
6.680000,-25.634381,-0.011907
6.685000,-25.670487,-0.011807
6.690000,-25.707277,-0.011705
6.695000,-25.744796,-0.011603
6.700000,-25.783088,-0.011500
6.705000,-25.822204,-0.011395
6.710000,-25.862196,-0.011289
6.715000,-25.903120,-0.011181
6.720000,-25.945038,-0.011072
6.725000,-25.988015,-0.010961
6.730000,-26.032121,-0.010849
6.735000,-26.077432,-0.010734
6.740000,-26.124029,-0.010618
6.745000,-26.172000,-0.010500
6.750000,-26.221440,-0.010379
6.755000,-26.272454,-0.010256
6.760000,-26.325151,-0.010131
6.765000,-26.379654,-0.010003
6.770000,-26.436093,-0.009872
6.775000,-26.494614,-0.009738
6.780000,-26.555371,-0.009601
6.785000,-26.618537,-0.009461
6.790000,-26.684298,-0.009318
6.795000,-26.752860,-0.009170
6.800000,-26.824449,-0.009019
6.805000,-26.899312,-0.008864
6.810000,-26.977726,-0.008704
6.815000,-27.059992,-0.008540
6.820000,-27.146449,-0.008371
6.825000,-27.237472,-0.008197
6.830000,-27.333477,-0.008018
6.835000,-27.434932,-0.007833
6.840000,-27.542363,-0.007642
6.845000,-27.656359,-0.007445
6.850000,-27.777587,-0.007242
6.855000,-27.906803,-0.007032
6.860000,-28.044867,-0.006814
6.865000,-28.192762,-0.006590
6.870000,-28.351618,-0.006357
6.875000,-28.522738,-0.006117
6.880000,-28.707632,-0.005868
6.885000,-28.908064,-0.005612
6.890000,-29.126103,-0.005347
6.895000,-29.364197,-0.005073
6.900000,-29.625262,-0.004791
6.905000,-29.912803,-0.004501
6.910000,-30.231071,-0.004203
6.915000,-30.585283,-0.003898
6.920000,-30.981919,-0.003587
6.925000,-31.429147,-0.003271
6.930000,-31.937439,-0.002952
6.935000,-32.520497,-0.002632
6.940000,-33.196692,-0.002315
6.945000,-33.991416,-0.002004
6.950000,-34.941131,-0.001706
6.955000,-36.100861,-0.001426
6.960000,-37.559390,-0.001172
6.965000,-39.474270,-0.000955
6.970000,-42.169042,-0.000786
6.975000,-46.503718,-0.000680
6.980000,-56.890385,-0.000653
6.985000,-53.494784,-0.000723
6.990000,-44.570102,-0.000911
6.995000,-40.046306,-0.001235
7.000000,-36.945129,-0.001717
7.005000,-34.569086,-0.002373
7.010000,-32.643493,-0.003215
7.015000,-31.033206,-0.004247
7.020000,-29.662579,-0.005463
7.025000,-28.485288,-0.006846
7.030000,-27.470718,-0.008367
7.035000,-26.597028,-0.009988
7.040000,-25.847345,-0.011662
7.045000,-25.207604,-0.013342
7.050000,-24.665362,-0.014980
7.055000,-24.209194,-0.016536
7.060000,-23.828458,-0.017977
7.065000,-23.513247,-0.019283
7.070000,-23.254437,-0.020440
7.075000,-23.043746,-0.021447
7.080000,-22.873777,-0.022306
7.085000,-22.738021,-0.023026
7.090000,-22.630832,-0.023620
7.095000,-22.547364,-0.024100
7.100000,-22.483502,-0.024480
7.105000,-22.435779,-0.024774
7.110000,-22.401288,-0.024995
7.115000,-22.377607,-0.025154
7.120000,-22.362723,-0.025261
7.125000,-22.354971,-0.025325
7.130000,-22.352970,-0.025354
7.135000,-22.355582,-0.025354
7.140000,-22.361868,-0.025331
7.145000,-22.371053,-0.025289
7.150000,-22.382497,-0.025233
7.155000,-22.395675,-0.025166
7.160000,-22.410153,-0.025090
7.165000,-22.425573,-0.025007
7.170000,-22.441643,-0.024920
7.175000,-22.458120,-0.024830
7.180000,-22.474807,-0.024739
7.185000,-22.491542,-0.024646
7.190000,-22.508191,-0.024554
7.195000,-22.524646,-0.024463
7.200000,-22.540821,-0.024373
7.205000,-22.556645,-0.024285
7.210000,-22.572061,-0.024199
7.215000,-22.587025,-0.024116
7.220000,-22.601501,-0.024035
7.225000,-22.615464,-0.023957
7.230000,-22.628892,-0.023882
7.235000,-22.641772,-0.023810
7.240000,-22.654094,-0.023741
7.245000,-22.665851,-0.023675
7.250000,-22.677042,-0.023613
7.255000,-22.687666,-0.023553
7.260000,-22.697725,-0.023497
7.265000,-22.707223,-0.023443
7.270000,-22.716165,-0.023393
7.275000,-22.724558,-0.023346
7.280000,-22.732409,-0.023301
7.285000,-22.739727,-0.023260
7.290000,-22.746520,-0.023221
7.295000,-22.752797,-0.023185
7.300000,-22.758568,-0.023152
7.305000,-22.763842,-0.023121
7.310000,-22.768631,-0.023094
7.315000,-22.772943,-0.023068
7.320000,-22.776789,-0.023045
7.325000,-22.780178,-0.023025
7.330000,-22.783122,-0.023007
7.335000,-22.785629,-0.022991
7.340000,-22.787710,-0.022978
7.345000,-22.789375,-0.022967
7.350000,-22.790633,-0.022958
7.355000,-22.791494,-0.022951
7.360000,-22.791967,-0.022946
7.365000,-22.792061,-0.022943
7.370000,-22.791786,-0.022942
7.375000,-22.791150,-0.022944
7.380000,-22.790162,-0.022947
7.385000,-22.788831,-0.022951
7.390000,-22.787166,-0.022958
7.395000,-22.785174,-0.022967
7.400000,-22.782864,-0.022977
7.405000,-22.780244,-0.022989
7.410000,-22.777322,-0.023002
7.415000,-22.774105,-0.023017
7.420000,-22.770602,-0.023034
7.425000,-22.766819,-0.023052
7.430000,-22.762765,-0.023072
7.435000,-22.758446,-0.023093
7.440000,-22.753870,-0.023115
7.445000,-22.749044,-0.023139
7.450000,-22.743975,-0.023165
7.455000,-22.738670,-0.023192
7.460000,-22.733136,-0.023219
7.465000,-22.727379,-0.023249
7.470000,-22.721407,-0.023279
7.475000,-22.715225,-0.023311
7.480000,-22.708841,-0.023344
7.485000,-22.702262,-0.023378
7.490000,-22.695493,-0.023413
7.495000,-22.688541,-0.023449
7.500000,-22.681413,-0.023486
7.505000,-22.674115,-0.023525
7.510000,-22.666653,-0.023564
7.515000,-22.659034,-0.023604
7.520000,-22.651264,-0.023645
7.525000,-22.643349,-0.023688
7.530000,-22.635296,-0.023731
7.535000,-22.627112,-0.023774
7.540000,-22.618801,-0.023819
7.545000,-22.610372,-0.023864
7.550000,-22.601829,-0.023911
7.555000,-22.593180,-0.023957
7.560000,-22.584431,-0.024005
7.565000,-22.575589,-0.024053
7.570000,-22.566659,-0.024102
7.575000,-22.557648,-0.024152
7.580000,-22.548563,-0.024202
7.585000,-22.539410,-0.024252
7.590000,-22.530196,-0.024303
