freq_ghz,S21_dB,S11_dB
7.600000,-20.113188,-0.042519
7.605000,-20.107459,-0.042576
7.610000,-20.102005,-0.042629
7.615000,-20.096840,-0.042681
7.620000,-20.091978,-0.042729
7.625000,-20.087433,-0.042774
7.630000,-20.083220,-0.042816
7.635000,-20.079355,-0.042854
7.640000,-20.075853,-0.042889
7.645000,-20.072732,-0.042920
7.650000,-20.070007,-0.042947
7.655000,-20.067698,-0.042970
7.660000,-20.065822,-0.042989
7.665000,-20.064399,-0.043003
7.670000,-20.063448,-0.043013
7.675000,-20.062990,-0.043017
7.680000,-20.063045,-0.043017
7.685000,-20.063637,-0.043011
7.690000,-20.064787,-0.042999
7.695000,-20.066519,-0.042982
7.700000,-20.068858,-0.042959
7.705000,-20.071828,-0.042929
7.710000,-20.075457,-0.042893
7.715000,-20.079771,-0.042850
7.720000,-20.084799,-0.042800
7.725000,-20.090570,-0.042743
7.730000,-20.097114,-0.042678
7.735000,-20.104463,-0.042606
7.740000,-20.112650,-0.042525
7.745000,-20.121709,-0.042436
7.750000,-20.131674,-0.042338
7.755000,-20.142584,-0.042231
7.760000,-20.154476,-0.042115
7.765000,-20.167390,-0.041989
7.770000,-20.181368,-0.041853
7.775000,-20.196453,-0.041707
7.780000,-20.212690,-0.041550
7.785000,-20.230126,-0.041383
7.790000,-20.248809,-0.041204
7.795000,-20.268792,-0.041014
7.800000,-20.290126,-0.040812
7.805000,-20.312869,-0.040597
7.810000,-20.337078,-0.040370
7.815000,-20.362815,-0.040130
7.820000,-20.390143,-0.039877
7.825000,-20.419129,-0.039610
7.830000,-20.449843,-0.039330
7.835000,-20.482360,-0.039035
7.840000,-20.516755,-0.038725
7.845000,-20.553112,-0.038400
7.850000,-20.591514,-0.038061
7.855000,-20.632052,-0.037705
7.860000,-20.674821,-0.037334
7.865000,-20.719920,-0.036946
7.870000,-20.767456,-0.036542
7.875000,-20.817540,-0.036121
7.880000,-20.870289,-0.035683
7.885000,-20.925829,-0.035227
7.890000,-20.984292,-0.034754
7.895000,-21.045819,-0.034263
7.900000,-21.110560,-0.033754
7.905000,-21.178673,-0.033227
7.910000,-21.250328,-0.032681
7.915000,-21.325707,-0.032117
7.920000,-21.405002,-0.031534
7.925000,-21.488420,-0.030932
7.930000,-21.576184,-0.030311
7.935000,-21.668532,-0.029671
7.940000,-21.765721,-0.029013
7.945000,-21.868026,-0.028336
7.950000,-21.975747,-0.027640
7.955000,-22.089205,-0.026926
7.960000,-22.208752,-0.026193
7.965000,-22.334768,-0.025443
7.970000,-22.467668,-0.024675
7.975000,-22.607903,-0.023890
7.980000,-22.755970,-0.023088
7.985000,-22.912412,-0.022271
7.990000,-23.077828,-0.021438
7.995000,-23.252881,-0.020592
8.000000,-23.438303,-0.019731
8.005000,-23.634910,-0.018858
8.010000,-23.843613,-0.017975
8.015000,-24.065433,-0.017081
8.020000,-24.301520,-0.016179
8.025000,-24.553177,-0.015270
8.030000,-24.821884,-0.014357
8.035000,-25.109337,-0.013441
8.040000,-25.417486,-0.012524
8.045000,-25.748595,-0.011609
8.050000,-26.105309,-0.010699
8.055000,-26.490742,-0.009796
8.060000,-26.908604,-0.008905
8.065000,-27.363351,-0.008027
8.070000,-27.860412,-0.007168
8.075000,-28.406483,-0.006332
8.080000,-29.009966,-0.005522
8.085000,-29.681597,-0.004744
8.090000,-30.435400,-0.004004
8.095000,-31.290191,-0.003307
8.100000,-32.272048,-0.002658
8.105000,-33.418608,-0.002066
8.110000,-34.787123,-0.001537
8.115000,-36.471027,-0.001078
8.120000,-38.638833,-0.000699
8.125000,-41.645268,-0.000407
8.130000,-46.477642,-0.000213
8.135000,-59.152762,-0.000125
8.140000,-51.531108,-0.000156
8.145000,-43.716415,-0.000314
8.150000,-39.574343,-0.000613
8.155000,-36.711612,-0.001064
8.160000,-34.507730,-0.001680
8.165000,-32.707024,-0.002474
8.170000,-31.179081,-0.003459
8.175000,-29.848352,-0.004649
8.180000,-28.667178,-0.006058
8.185000,-27.603592,-0.007699
8.190000,-26.635141,-0.009587
8.195000,-25.745482,-0.011734
8.200000,-24.922376,-0.014153
8.205000,-24.156443,-0.016857
8.210000,-23.440362,-0.019856
8.215000,-22.768326,-0.023160
8.220000,-22.135671,-0.026776
8.225000,-21.538614,-0.030710
8.230000,-20.974052,-0.034965
8.235000,-20.439427,-0.039543
8.240000,-19.932609,-0.044441
8.245000,-19.451819,-0.049652
8.250000,-18.995557,-0.055167
8.255000,-18.562552,-0.060973
8.260000,-18.151720,-0.067052
8.265000,-17.762125,-0.073382
8.270000,-17.392953,-0.079938
8.275000,-17.043486,-0.086691
8.280000,-16.713080,-0.093606
8.285000,-16.401149,-0.100647
8.290000,-16.107150,-0.107776
8.295000,-15.830570,-0.114950
8.300000,-15.570913,-0.122127
8.305000,-15.327698,-0.129263
8.310000,-15.100444,-0.136314
8.315000,-14.888670,-0.143238
8.320000,-14.691891,-0.149992
8.325000,-14.509614,-0.156539
8.330000,-14.341336,-0.162842
8.335000,-14.186546,-0.168869
8.340000,-14.044724,-0.174591
8.345000,-13.915344,-0.179984
8.350000,-13.797875,-0.185029
8.355000,-13.691779,-0.189709
8.360000,-13.596523,-0.194015
8.365000,-13.511573,-0.197939
8.370000,-13.436399,-0.201479
8.375000,-13.370481,-0.204637
8.380000,-13.313306,-0.207417
8.385000,-13.264375,-0.209827
8.390000,-13.223201,-0.211877
8.395000,-13.189314,-0.213579
8.400000,-13.162260,-0.214948
8.405000,-13.141603,-0.215999
8.410000,-13.126926,-0.216748
8.415000,-13.117832,-0.217213
8.420000,-13.113942,-0.217412
8.425000,-13.114898,-0.217361
8.430000,-13.120360,-0.217079
8.435000,-13.130010,-0.216583
8.440000,-13.143546,-0.215890
8.445000,-13.160687,-0.215015
8.450000,-13.181166,-0.213976
8.455000,-13.204737,-0.212786
8.460000,-13.231168,-0.211460
8.465000,-13.260244,-0.210011
8.470000,-13.291764,-0.208452
8.475000,-13.325541,-0.206795
8.480000,-13.361400,-0.205051
8.485000,-13.399181,-0.203230
8.490000,-13.438734,-0.201341
8.495000,-13.479921,-0.199394
8.500000,-13.522612,-0.197396
8.505000,-13.566689,-0.195354
8.510000,-13.612043,-0.193277
8.515000,-13.658571,-0.191169
8.520000,-13.706179,-0.189037
8.525000,-13.754781,-0.186885
8.530000,-13.804297,-0.184720
8.535000,-13.854653,-0.182543
8.540000,-13.905780,-0.180361
8.545000,-13.957616,-0.178176
8.550000,-14.010103,-0.175990
8.555000,-14.063187,-0.173808
8.560000,-14.116821,-0.171632
8.565000,-14.170957,-0.169464
8.570000,-14.225556,-0.167305
8.575000,-14.280578,-0.165159
8.580000,-14.335988,-0.163025
8.585000,-14.391755,-0.160907
8.590000,-14.447849,-0.158804
8.595000,-14.504242,-0.156719
8.600000,-14.560910,-0.154652
8.605000,-14.617830,-0.152603
8.610000,-14.674981,-0.150574
8.615000,-14.732345,-0.148565
8.620000,-14.789903,-0.146577
8.625000,-14.847641,-0.144610
8.630000,-14.905543,-0.142665
8.635000,-14.963597,-0.140741
8.640000,-15.021792,-0.138839
8.645000,-15.080115,-0.136959
8.650000,-15.138559,-0.135101
8.655000,-15.197113,-0.133266
8.660000,-15.255771,-0.131452
8.665000,-15.314526,-0.129661
8.670000,-15.373371,-0.127891
8.675000,-15.432301,-0.126144
8.680000,-15.491312,-0.124419
8.685000,-15.550399,-0.122715
8.690000,-15.609559,-0.121033
8.695000,-15.668789,-0.119372
8.700000,-15.728087,-0.117732
8.705000,-15.787451,-0.116114
8.710000,-15.846878,-0.114516
8.715000,-15.906368,-0.112938
8.720000,-15.965921,-0.111381
8.725000,-16.025535,-0.109845
8.730000,-16.085211,-0.108327
8.735000,-16.144948,-0.106830
8.740000,-16.204748,-0.105352
8.745000,-16.264611,-0.103892
8.750000,-16.324537,-0.102452
8.755000,-16.384529,-0.101030
8.760000,-16.444587,-0.099626
8.765000,-16.504714,-0.098241
8.770000,-16.564910,-0.096873
8.775000,-16.625177,-0.095523
8.780000,-16.685518,-0.094189
8.785000,-16.745936,-0.092873
8.790000,-16.806431,-0.091574
8.795000,-16.867007,-0.090291
8.800000,-16.927666,-0.089025
8.805000,-16.988410,-0.087774
8.810000,-17.049243,-0.086539
8.815000,-17.110167,-0.085320
8.820000,-17.171184,-0.084117
8.825000,-17.232299,-0.082928
8.830000,-17.293513,-0.081754
8.835000,-17.354830,-0.080595
8.840000,-17.416253,-0.079451
8.845000,-17.477784,-0.078320
8.850000,-17.539427,-0.077204
8.855000,-17.601186,-0.076102
8.860000,-17.663062,-0.075014
8.865000,-17.725060,-0.073939
8.870000,-17.787182,-0.072877
8.875000,-17.849431,-0.071829
8.880000,-17.911811,-0.070793
8.885000,-17.974326,-0.069771
8.890000,-18.036977,-0.068761
8.895000,-18.099768,-0.067764
8.900000,-18.162703,-0.066779
8.905000,-18.225784,-0.065807
8.910000,-18.289015,-0.064846
8.915000,-18.352398,-0.063898
8.920000,-18.415936,-0.062962
8.925000,-18.479634,-0.062037
8.930000,-18.543493,-0.061124
8.935000,-18.607516,-0.060222
8.940000,-18.671707,-0.059332
8.945000,-18.736069,-0.058453
8.950000,-18.800603,-0.057585
8.955000,-18.865314,-0.056729
8.960000,-18.930203,-0.055883
8.965000,-18.995274,-0.055049
8.970000,-19.060529,-0.054225
8.975000,-19.125971,-0.053412
8.980000,-19.191603,-0.052609
8.985000,-19.257426,-0.051818
8.990000,-19.323444,-0.051036
8.995000,-19.389659,-0.050265
9.000000,-19.456073,-0.049505
