freq_GHz,S21_dB,S11_dB
1.45,-2.33989248520738,-3.80342816390004
1.455,-2.32164296372465,-3.82912039519622
1.46,-2.30323458550932,-3.85530176873124
1.465,-2.28467053517518,-3.88197902549479
1.47,-2.2659540794602,-3.90915899145203
1.475,-2.24708856866994,-3.9368485747544
1.48,-2.2280774381176,-3.96505476262222
1.485,-2.20892420955878,-3.99378461787331
1.49,-2.18963249261861,-4.02304527507295
1.495,-2.17020598620894,-4.05284393627664
1.5,-2.15064847993316,-4.08318786633687
1.505,-2.13096385547611,-4.11408438774164
1.51,-2.11115608797617,-4.14554087495248
1.515,-2.09122924737693,-4.17756474820559
1.52,-2.07118749975498,-4.21016346673875
1.525,-2.05103510862138,-4.24334452140407
1.53,-2.03077643619251,-4.27711542662369
1.535,-2.01041594462786,-4.31148371164341
1.54,-1.98995819723032,-4.34645691103599
1.545,-1.9694078596057,-4.38204255440358
1.55,-1.94876970077723,-4.41824815522494
1.555,-1.92804859425118,-4.45508119879015
1.56,-1.90724951902923,-4.49254912916252
1.565,-1.88637756056305,-4.53065933510298
1.57,-1.86543791164675,-4.56941913488927
1.575,-1.84443587324235,-4.60883575995822
1.58,-1.82337685523323,-4.64891633729477
1.585,-1.80226637710085,-4.68966787048815
1.59,-1.78111006851909,-4.73109721937038
1.595,-1.75991366986132,-4.77321107814819
1.6,-1.73868303261418,-4.81601595193484
1.605,-1.71742411969305,-4.85951813158343
1.61,-1.69614300565276,-4.90372366671832
1.615,-1.67484587678833,-4.9486383368567
1.62,-1.65353903111903,-4.99426762050679
1.625,-1.63222887825022,-5.04061666212516
1.63,-1.61092193910641,-5.0876902368093
1.635,-1.58962484552946,-5.13549271259802
1.64,-1.56834433973524,-5.18402801024674
1.645,-1.54708727362269,-5.23329956034086
1.65,-1.52586060792853,-5.2833102576055
1.655,-1.50467141122133,-5.33406241226676
1.66,-1.48352685872832,-5.38555769831643
1.665,-1.4624342309884,-5.43779709852946
1.67,-1.44140091232527,-5.49078084608123
1.675,-1.42043438913382,-5.54450836261257
1.68,-1.39954224797384,-5.59897819258981
1.685,-1.37873217346487,-5.65418793380912
1.69,-1.35801194597595,-5.71013416389961
1.695,-1.33738943910459,-5.76681236268427
1.7,-1.31687261693937,-5.82421683026734
1.705,-1.29646953110061,-5.88234060072638
1.71,-1.27618831755403,-5.94117535130366
1.715,-1.25603719319253,-6.00071130700782
1.72,-1.23602445218177,-6.06093714056082
1.725,-1.21615846206517,-6.12183986765101
1.73,-1.19644765962491,-6.18340473748661
1.735,-1.17690054649533,-6.24561511868283
1.74,-1.15752568452643,-6.30845238056129
1.745,-1.13833169089484,-6.37189576999335
1.75,-1.11932723296092,-6.43592228398169
1.755,-1.10052102287078,-6.50050653824465
1.76,-1.0819218119029,-6.56562063214909
1.765,-1.06353838455965,-6.63123401042939
1.77,-1.04537955240492,-6.69731332223456
1.775,-1.02745414764934,-6.76382227816028
1.78,-1.00977101648608,-6.83072150605258
1.785,-0.992339012180375,-6.8979684065121
1.79,-0.975166987917421,-6.96551700918444
1.795,-0.958263789413454,-7.03331783109148
1.8,-0.941638247296691,-7.10131773844239
1.805,-0.925299169264711,-7.16945981355946
1.81,-0.909255332026772,-7.23768322876
1.815,-0.893515473039808,-7.30592312925388
1.82,-0.878088282048497,-7.37411052733885
1.825,-0.862982392440096,-7.44217221040271
1.83,-0.848206372426533,-7.51003066546863
1.835,-0.833768716066481,-7.57760402323728
1.84,-0.819677834141835,-7.64480602478858
1.845,-0.805942044903428,-7.71154601428942
1.85,-0.792569564702254,-7.77772896121162
1.855,-0.779568498523071,-7.84325551568093
1.86,-0.766946830438357,-7.90802210064292
1.865,-0.754712414001579,-7.97192104453631
1.87,-0.742872962599079,-8.0348407580914
1.875,-0.731436039781453,-8.0966659587101
1.88,-0.72040904959518,-8.15727794562326
1.885,-0.709799226936692,-8.21655492864529
1.89,-0.69961362795105,-8.27437241284708
1.895,-0.689859120498339,-8.33060364083716
1.9,-0.680542374711109,-8.38512009357462
1.905,-0.67166985366668,-8.43779204972822
1.91,-0.66324780419836,-8.48848920256019
1.915,-0.65528224786961,-8.53708133214762
1.92,-0.647778972135641,-8.58343902948483
1.925,-0.640743521716558,-8.62743446765791
1.93,-0.634181190206109,-8.6689422138789
1.935,-0.628097011940007,-8.70784007474846
1.94,-0.622495754147193,-8.74400996573394
1.945,-0.617381909407104,-8.77733879454399
1.95,-0.612759688435387,-8.80771934691867
1.955,-0.60863301321976,-8.8350511623739
1.96,-0.605005510526958,-8.85924138671235
1.965,-0.601880505800802,-8.88020558767189
1.97,-0.599261017470394,-8.89786851998071
1.975,-0.59714975168626,-8.91216482635005
1.98,-0.595549097501214,-8.923039661579
1.985,-0.594461122511232,-8.93044922797493
1.99,-0.593887568970346,-8.93436121169114
1.995,-0.593829850392103,-8.93475511131863
2.0,-0.594289048648497,-8.93162245209333
2.005,-0.595265911575851,-8.92496688133139
2.01,-0.596760851095306,-8.91480414310744
2.015,-0.598773941854023,-8.90116193266296
2.02,-0.601304920391345,-8.88407963348644
2.025,-0.604353184832579,-8.86360794236089
2.03,-0.607917795111057,-8.83980838984514
2.035,-0.611997473717631,-8.8127527655739
2.04,-0.616590606974767,-8.78252245937184
2.045,-0.621695246830795,-8.74920773043272
2.05,-0.62730911316803,-8.71290691769613
2.055,-0.633429596616949,-8.67372560504722
2.06,-0.640053761866747,-8.63177575508321
2.065,-0.647178351461245,-8.58717482495081
2.07,-0.654799790067362,-8.54004487720246
2.075,-0.662914189202082,-8.49051169778586
2.08,-0.671517352402406,-8.43870393222502
2.085,-0.680604780821404,-8.38475224982433
2.09,-0.690171679232433,-8.32878854438636
2.095,-0.700212962422346,-8.27094517852997
2.1,-0.710723261953578,-8.21135427727812
2.105,-0.72169693327405,-8.15014707519497
2.11,-0.733128063153113,-8.08745332002773
2.115,-0.745010477420923,-8.02340073457699
2.12,-0.757337748988289,-7.95811453740081
2.125,-0.770103206123294,-7.8917170219692
2.13,-0.783299940960919,-7.82432719303226
2.135,-0.796920818221423,-7.75606045824933
2.14,-0.810958484113299,-7.68702837254773
2.145,-0.825405375396408,-7.61733843222871
2.15,-0.840253728581165,-7.54709391550791
2.155,-0.855495589239681,-7.47639376595588
2.16,-0.871122821405108,-7.40533251517888
2.165,-0.887127117035793,-7.33400024103863
2.17,-0.903500005521254,-7.26248255773702
2.175,-0.920232863207645,-7.19086063418101
2.18,-0.937316922920759,-7.1192112371729
2.185,-0.954743283465581,-7.04760679614229
2.19,-0.972502919081824,-6.97611548632952
2.195,-0.990586688836009,-6.90480132754288
2.2,-1.00898534593114,-6.83372429583412
2.205,-1.02768954691624,-6.76294044566464
2.21,-1.04668986077863,-6.69250204035921
2.215,-1.0659767779031,-6.62245768886694
2.22,-1.08554071888278,-6.55285248706158
2.225,-1.10537204316771,-6.48372816201656
2.23,-1.12546105753816,-6.41512321788215
2.235,-1.14579802439046,-6.34707308216973
2.24,-1.16637316982452,-6.27961025141325
2.245,-1.18717669152294,-6.21276443532899
2.25,-1.20819876641262,-6.14656269873274
2.255,-1.22942955810106,-6.08102960059628
2.26,-1.25085922407999,-6.01618732973821
2.265,-1.27247792269055,-5.95205583674178
2.27,-1.29427581984453,-5.88865296178139
2.275,-1.3162430954976,-5.825994558116
2.28,-1.33836994987108,-5.76409461107597
2.285,-1.36064660941947,-5.70296535242779
2.29,-1.38306333254227,-5.64261737005244
2.295,-1.40561041503886,-5.58305971291556
2.3,-1.42827819530612,-5.52429999134523
2.305,-1.45105705927939,-5.466344472663
2.31,-1.47393744511761,-5.40919817224035
2.315,-1.49690984763446,-5.35286494007268
2.32,-1.51996482247754,-5.29734754298114
2.325,-1.54309299005866,-5.24264774256477
2.33,-1.56628503923805,-5.1887663690367
2.335,-1.58953173076669,-5.13570339108532
2.34,-1.61282390049046,-5.08345798190677
2.345,-1.63615246232085,-5.03202858155875
2.35,-1.65950841097696,-4.98141295578715
2.355,-1.682882824504,-4.93160825147737
2.36,-1.70626686657351,-4.8826110488818
2.365,-1.72965178857126,-4.83441741077228
2.37,-1.75302893147829,-4.7870229286649
2.375,-1.77638972755141,-4.74042276626016
2.38,-1.79972570180912,-4.69461170023888
2.385,-1.8230284733293,-4.64958415854898
2.39,-1.84628975636505,-4.60533425631503
2.395,-1.8695013612849,-4.56185582949665
2.4,-1.89265519534424,-4.51914246641842
2.405,-1.91574326329391,-4.47718753728766
2.41,-1.93875766783301,-4.43598422181278
2.415,-1.96169060991181,-4.39552553502952
2.42,-1.98453438889158,-4.35580435143738
2.425,-2.00728140256758,-4.31681342754459
2.43,-2.02992414706135,-4.2785454229143
2.435,-2.05245521658876,-4.24099291980116
2.44,-2.0748673031097,-4.20414844146231
2.445,-2.09715319586556,-4.16800446922325
2.45,-2.11930578081028,-4.13255345837418
2.455,-2.14131803994091,-4.09778785296937
2.46,-2.16318305053315,-4.0637000995975
2.465,-2.18489398428736,-4.03028266018805
2.47,-2.20644410639061,-3.9975280239147
2.475,-2.22782677449978,-3.96542871825399
2.48,-2.24903543765085,-3.93397731925389
2.485,-2.27006363509925,-3.90316646106427
2.49,-2.29090499509625,-3.87298884477813
2.495,-2.31155323360561,-3.8434372466302
2.5,-2.33200215296529,-3.81450452559642
2.505,-2.35224564049844,-3.7861836304357
2.51,-2.37227766707757,-3.75846760621335
2.515,-2.39209228564642,-3.73134960034247
2.52,-2.41168362970264,-3.70482286817905
2.525,-2.43104591174584,-3.67888077820279
2.53,-2.45017342169369,-3.65351681681554
2.535,-2.46906052527023,-3.62872459278642
2.54,-2.48770166236908,-3.60449784137155
2.545,-2.50609134539508,-3.58083042813463
2.55,-2.52422415758713,-3.55771635249338
2.555,-2.54209475132521,-3.5351497510155
2.56,-2.55969784642425,-3.51312490048611
2.565,-2.5770282284176,-3.49163622076829
2.57,-2.59408074683246,-3.47067827747648
2.575,-2.61085031345979,-3.45024578448189
2.58,-2.62733190062096,-3.43033360626808
2.585,-2.6435205394333,-3.41093676015381
2.59,-2.65941131807679,-3.39205041839971
2.595,-2.67499938006365,-3.37366991021431
2.6,-2.69027992251309,-3.35579072367423
2.605,-2.70524819443277,-3.33840850757336
2.61,-2.71989949500894,-3.3215190732139
2.615,-2.73422917190689,-3.30511839615312
2.62,-2.74823261958331,-3.28920261791814
2.625,-2.76190527761234,-3.27376804770107
2.63,-2.77524262902661,-3.25881116404599
2.635,-2.78824019867488,-3.24432861653982
2.64,-2.80089355159777,-3.23031722751743
2.645,-2.81319829142291,-3.21677399379239
2.65,-2.82515005878093,-3.20369608842371
2.655,-2.8367445297437,-3.19108086252884
2.66,-2.84797741428611,-3.17892584715336
2.665,-2.85884445477272,-3.1672287552073
2.67,-2.86934142447071,-3.15598748347811
2.675,-2.87946412609033,-3.14520011473011
2.68,-2.88920839035435,-3.13486491990046
2.685,-2.89857007459768,-3.12498036040154
2.69,-2.90754506139869,-3.11554509053954
2.695,-2.91612925724364,-3.10655796005948
2.7,-2.92431859122552,-3.09801801682671
2.705,-2.93210901377888,-3.08992450965528
2.71,-2.93949649545229,-3.08227689129351
2.715,-2.94647702571975,-3.07507482157777
2.72,-2.95304661183292,-3.06831817076515
2.725,-2.95920127771587,-3.06200702305651
2.73,-2.96493706290409,-3.05614168032157
2.735,-2.97025002152964,-3.05072266603774
2.74,-2.97513622135455,-3.04575072945571
2.745,-2.97959174285447,-3.0412268500041
2.75,-2.98361267835476,-3.03715224194707
2.755,-2.98719513122157,-3.03352835930863
2.76,-2.99033521511012,-3.03035690107843
2.765,-2.99302905327301,-3.02763981671424
2.77,-2.99527277793126,-3.02537931195711
2.775,-2.99706252971117,-3.02357785497622
2.78,-2.99839445715,-3.02223818286068
2.785,-2.99926471627393,-3.02136330847749
2.79,-2.99966947025188,-3.02095652771448
2.795,-2.99960488912895,-3.02102142712948
2.8,-2.99906714964355,-3.02156189202712
2.805,-2.99805243513261,-3.02258211498651
2.81,-2.9965569355293,-3.02408660486389
2.815,-2.99457684745832,-3.02608019629624
2.82,-2.99210837443398,-3.02856805973285
2.825,-2.98914772716647,-3.0315557120241
2.83,-2.98569112398246,-3.03504902759771
2.835,-2.98173479136622,-3.0390542502554
2.84,-2.97727496462795,-3.04357800562411
2.845,-2.97230788870675,-3.04862731429909
2.85,-2.96682981911548,-3.05420960571735
2.855,-2.96083702303605,-3.06033273280338
2.86,-2.95432578057345,-3.06700498743149
2.865,-2.94729238617812,-3.07423511675174
2.87,-2.93973315024624,-3.08203234042991
2.875,-2.93164440090842,-3.0904063688552
2.88,-2.9230224860181,-3.09936742237274
2.885,-2.91386377535156,-3.1089262516023
2.89,-2.90416466303182,-3.11909415890848
2.895,-2.89392157019037,-3.12988302109215
2.9,-2.8831309478807,-3.14130531337793
2.905,-2.87178928025899,-3.15337413477783
2.91,-2.85989308804808,-3.16610323491648
2.915,-2.84743893230211,-3.17950704241005
2.92,-2.8344234184899,-3.19360069489692
2.925,-2.8208432009167,-3.2084000708261
2.93,-2.8066949875049,-3.22392182311655
2.935,-2.79197554495578,-3.24018341480909
2.94,-2.77668170431552,-3.25720315684223
2.945,-2.76081036697025,-3.2750002480922
2.95,-2.74435851109659,-3.29359481782922
2.955,-2.72732319859538,-3.31300797075295
2.96,-2.70970158253833,-3.33326183478333
2.965,-2.69149091515896,-3.35437961179646
2.97,-2.67268855642111,-3.37638563151059
2.975,-2.65329198320016,-3.39930540874335
2.98,-2.6332987991144,-3.42316570427999
2.985,-2.61270674504605,-3.44799458961114
2.99,-2.59151371039357,-3.47382151582091
2.995,-2.56971774509948,-3.50067738692934
3.0,-2.54731707250048,-3.52859463801889
3.01,-2.50069544896683,-3.58775118091473
3.02,-2.45163863927784,-3.6515845524005
3.03,-2.40014019643497,-3.72041860066301
3.04,-2.3461980145792,-3.79461120207015
3.05,-2.28981499556635,-3.87455836787138
3.06,-2.23099980302251,-3.96069895932398
3.07,-2.16976771479388,-4.0535201167927
3.08,-2.10614158350574,-4.15356353373247
3.09,-2.04015291763142,-4.26143273194803
3.1,-1.97184309549063,-4.37780153088082
3.11,-1.90126472380773,-4.50342395116432
